,item,is_val
49023,west_side/6367,False
49024,west_side/165,False
49025,west_side/1594,False
49026,west_side/8104,False
49027,west_side/5507,False
49028,west_side/8495,False
49029,west_side/545,False
49030,west_side/5028,False
49031,west_side/7845,False
49032,west_side/9201,False
49033,west_side/7412,False
49034,west_side/329,False
49035,west_side/3407,False
49036,west_side/3264,False
49037,west_side/6047,False
49038,west_side/2234,False
49039,west_side/1471,False
49040,west_side/4276,False
49041,west_side/6655,False
49042,west_side/2700,False
49043,west_side/1546,False
49044,west_side/6032,False
49045,west_side/4107,False
49046,west_side/1481,False
49047,west_side/4948,False
49048,west_side/5183,False
49049,west_side/3447,False
49050,west_side/2687,False
49051,west_side/9623,False
49052,west_side/9583,False
49053,west_side/6045,False
49054,west_side/3702,False
49055,west_side/1722,False
49056,west_side/2502,False
49057,west_side/3488,False
49058,west_side/1994,False
49059,west_side/6959,False
49060,west_side/1888,False
49061,west_side/816,False
49062,west_side/3071,False
49063,west_side/5879,False
49064,west_side/8629,False
49065,west_side/9626,False
49066,west_side/4574,False
49067,west_side/4630,False
49068,west_side/4359,False
49069,west_side/130,False
49070,west_side/4922,False
49071,west_side/7825,False
49072,west_side/6765,False
49073,west_side/7775,False
49074,west_side/856,False
49075,west_side/269,False
49076,west_side/5154,False
49077,west_side/6528,False
49078,west_side/5189,False
49079,west_side/2145,False
49080,west_side/300,False
49081,west_side/9147,False
49082,west_side/4539,False
49083,west_side/5379,False
49084,west_side/6028,False
49085,west_side/4551,False
49086,west_side/4596,False
49087,west_side/9646,False
49088,west_side/8147,False
49089,west_side/920,False
49090,west_side/1068,False
49091,west_side/7370,False
49092,west_side/7300,False
49093,west_side/2895,False
49094,west_side/7702,False
49095,west_side/1993,False
49096,west_side/7755,False
49097,west_side/5392,False
49098,west_side/9730,False
49099,west_side/2049,False
49100,west_side/5772,False
49101,west_side/9689,False
49102,west_side/5476,False
49103,west_side/9636,False
49104,west_side/2639,False
49105,west_side/671,False
49106,west_side/3614,False
49107,west_side/2906,False
49108,west_side/1701,False
49109,west_side/1662,False
49110,west_side/1901,False
49111,west_side/7270,False
49112,west_side/951,False
49113,west_side/7216,False
49114,west_side/7101,False
49115,west_side/8121,False
49116,west_side/3185,False
49117,west_side/3424,False
49118,west_side/3388,False
49119,west_side/1223,False
49120,west_side/4914,False
49121,west_side/317,False
49122,west_side/4452,False
49123,west_side/4721,False
49124,west_side/7781,False
49125,west_side/1684,False
49126,west_side/5326,False
49127,west_side/8517,False
49128,west_side/1705,False
49129,west_side/1047,False
49130,west_side/7582,False
49131,west_side/8539,False
49132,west_side/5985,False
49133,west_side/9366,False
49134,west_side/7619,False
49135,west_side/1078,False
49136,west_side/270,False
49137,west_side/9567,False
49138,west_side/4816,False
49139,west_side/9918,False
49140,west_side/5272,False
49141,west_side/3494,False
49142,west_side/6207,False
49143,west_side/1618,False
49144,west_side/3169,False
49145,west_side/4558,False
49146,west_side/8002,False
49147,west_side/6273,False
49148,west_side/4740,False
49149,west_side/8266,False
49150,west_side/306,False
49151,west_side/8103,False
49152,west_side/789,False
49153,west_side/8616,False
49154,west_side/7727,False
49155,west_side/9643,False
49156,west_side/1670,False
49157,west_side/4597,False
49158,west_side/5800,False
49159,west_side/2803,False
49160,west_side/2434,False
49161,west_side/9660,False
49162,west_side/2454,False
49163,west_side/3222,False
49164,west_side/1477,False
49165,west_side/7553,False
49166,west_side/892,False
49167,west_side/6485,False
49168,west_side/8375,False
49169,west_side/6722,False
49170,west_side/1932,False
49171,west_side/8032,False
49172,west_side/4531,False
49173,west_side/6205,False
49174,west_side/7318,False
49175,west_side/2254,False
49176,west_side/460,False
49177,west_side/248,False
49178,west_side/1386,False
49179,west_side/9413,False
49180,west_side/6127,False
49181,west_side/3315,False
49182,west_side/3924,False
49183,west_side/2492,False
49184,west_side/3054,False
49185,west_side/6391,False
49186,west_side/8422,False
49187,west_side/389,False
49188,west_side/6020,False
49189,west_side/5738,False
49190,west_side/9874,False
49191,west_side/4608,False
49192,west_side/765,False
49193,west_side/2637,False
49194,west_side/8343,False
49195,west_side/190,False
49196,west_side/9132,False
49197,west_side/7680,False
49198,west_side/5898,False
49199,west_side/399,False
49200,west_side/6110,False
49201,west_side/2707,False
49202,west_side/2351,False
49203,west_side/5391,False
49204,west_side/5085,False
49205,west_side/9783,False
49206,west_side/7328,False
49207,west_side/8738,False
49208,west_side/4241,False
49209,west_side/5201,False
49210,west_side/2163,False
49211,west_side/1082,False
49212,west_side/9857,False
49213,west_side/7707,False
49214,west_side/8369,False
49215,west_side/2563,False
49216,west_side/3200,False
49217,west_side/8784,False
49218,west_side/7534,False
49219,west_side/7014,False
49220,west_side/6179,False
49221,west_side/5179,False
49222,west_side/6321,False
49223,west_side/2276,False
49224,west_side/9908,False
49225,west_side/3895,False
49226,west_side/2156,False
49227,west_side/1061,False
49228,west_side/7040,False
49229,west_side/9036,False
49230,west_side/6329,False
49231,west_side/5153,False
49232,west_side/8915,False
49233,west_side/3006,False
49234,west_side/8136,False
49235,west_side/4084,False
49236,west_side/7749,False
49237,west_side/7542,False
49238,west_side/9260,False
49239,west_side/2030,False
49240,west_side/5818,False
49241,west_side/5203,False
49242,west_side/7819,False
49243,west_side/8641,False
49244,west_side/2901,False
49245,west_side/9080,False
49246,west_side/982,False
49247,west_side/5033,False
49248,west_side/3563,False
49249,west_side/5541,False
49250,west_side/4435,False
49251,west_side/3735,False
49252,west_side/8972,False
49253,west_side/5595,False
49254,west_side/5748,False
49255,west_side/2006,False
49256,west_side/3252,False
49257,west_side/1083,False
49258,west_side/4579,False
49259,west_side/616,False
49260,west_side/5697,False
49261,west_side/9676,False
49262,west_side/9547,False
49263,west_side/1062,False
49264,west_side/6397,False
49265,west_side/8504,False
49266,west_side/1001,False
49267,west_side/8621,False
49268,west_side/2799,False
49269,west_side/5632,False
49270,west_side/5488,False
49271,west_side/1042,False
49272,west_side/9279,False
49273,west_side/7187,False
49274,west_side/1074,False
49275,west_side/3374,False
49276,west_side/9205,False
49277,west_side/644,False
49278,west_side/1072,False
49279,west_side/3930,False
49280,west_side/76,False
49281,west_side/4576,False
49282,west_side/2857,False
49283,west_side/6994,False
49284,west_side/4174,False
49285,west_side/8010,False
49286,west_side/6785,False
49287,west_side/7157,False
49288,west_side/4488,False
49289,west_side/4803,False
49290,west_side/6660,False
49291,west_side/2827,False
49292,west_side/6108,False
49293,west_side/5529,False
49294,west_side/6920,False
49295,west_side/2022,False
49296,west_side/3091,False
49297,west_side/3306,False
49298,west_side/3051,False
49299,west_side/2099,False
49300,west_side/9632,False
49301,west_side/1357,False
49302,west_side/900,False
49303,west_side/1671,False
49304,west_side/7736,False
49305,west_side/8940,False
49306,west_side/3047,False
49307,west_side/9063,False
49308,west_side/5,False
49309,west_side/2676,False
49310,west_side/42,False
49311,west_side/6292,False
49312,west_side/2275,False
49313,west_side/530,False
49314,west_side/2677,False
49315,west_side/5824,False
49316,west_side/6656,False
49317,west_side/8900,False
49318,west_side/5766,False
49319,west_side/5785,False
49320,west_side/4590,False
49321,west_side/1564,False
49322,west_side/9267,False
49323,west_side/5814,False
49324,west_side/9149,False
49325,west_side/7442,False
49326,west_side/93,False
49327,west_side/4938,False
49328,west_side/1989,False
49329,west_side/8787,False
49330,west_side/7980,False
49331,west_side/8742,False
49332,west_side/7642,False
49333,west_side/6061,False
49334,west_side/9395,False
49335,west_side/993,False
49336,west_side/5296,False
49337,west_side/1965,False
49338,west_side/6571,False
49339,west_side/1215,False
49340,west_side/9833,False
49341,west_side/9792,False
49342,west_side/965,False
49343,west_side/5943,False
49344,west_side/6403,False
49345,west_side/6219,False
49346,west_side/5700,False
49347,west_side/4728,False
49348,west_side/8351,False
49349,west_side/6274,False
49350,west_side/2082,False
49351,west_side/9937,False
49352,west_side/5614,False
49353,west_side/5141,False
49354,west_side/6836,False
49355,west_side/3332,False
49356,west_side/4255,False
49357,west_side/5904,False
49358,west_side/3665,False
49359,west_side/6079,False
49360,west_side/8257,False
49361,west_side/6194,False
49362,west_side/6901,False
49363,west_side/4875,False
49364,west_side/9969,False
49365,west_side/963,False
49366,west_side/7143,False
49367,west_side/523,False
49368,west_side/3191,False
49369,west_side/1482,False
49370,west_side/4187,False
49371,west_side/4564,False
49372,west_side/6504,False
49373,west_side/7378,False
49374,west_side/8976,False
49375,west_side/5936,False
49376,west_side/7241,False
49377,west_side/169,False
49378,west_side/387,False
49379,west_side/8155,False
49380,west_side/9900,False
49381,west_side/7260,False
49382,west_side/8261,False
49383,west_side/3715,False
49384,west_side/8237,False
49385,west_side/5478,False
49386,west_side/9092,False
49387,west_side/280,False
49388,west_side/4153,False
49389,west_side/9402,False
49390,west_side/6184,False
49391,west_side/8702,False
49392,west_side/1880,False
49393,west_side/3002,False
49394,west_side/4528,False
49395,west_side/8981,False
49396,west_side/3518,False
49397,west_side/6627,False
49398,west_side/8719,False
49399,west_side/7653,False
49400,west_side/4202,False
49401,west_side/7847,False
49402,west_side/8530,False
49403,west_side/3035,False
49404,west_side/554,False
49405,west_side/6696,False
49406,west_side/3293,False
49407,west_side/8999,False
49408,west_side/3858,False
49409,west_side/1093,False
49410,west_side/5804,False
49411,west_side/2405,False
49412,west_side/6997,False
49413,west_side/3320,False
49414,west_side/6131,False
49415,west_side/421,False
49416,west_side/6347,False
49417,west_side/2891,False
49418,west_side/3856,False
49419,west_side/5120,False
49420,west_side/1787,False
49421,west_side/5064,False
49422,west_side/6499,False
49423,west_side/4137,False
49424,west_side/8755,False
49425,west_side/8206,False
49426,west_side/1729,False
49427,west_side/5664,False
49428,west_side/1912,False
49429,west_side/5385,False
49430,west_side/6942,False
49431,west_side/8416,False
49432,west_side/4623,False
49433,west_side/8344,False
49434,west_side/8244,False
49435,west_side/1899,False
49436,west_side/9837,False
49437,west_side/9914,False
49438,west_side/9563,False
49439,west_side/4100,False
49440,west_side/351,False
49441,west_side/9138,False
49442,west_side/330,False
49443,west_side/6989,False
49444,west_side/9411,False
49445,west_side/8296,False
49446,west_side/2070,False
49447,west_side/8250,False
49448,west_side/5635,False
49449,west_side/4028,False
49450,west_side/7463,False
49451,west_side/9649,False
49452,west_side/304,False
49453,west_side/4745,False
49454,west_side/1247,False
49455,west_side/8333,False
49456,west_side/8932,False
49457,west_side/3444,False
49458,west_side/9559,False
49459,west_side/6951,False
49460,west_side/942,False
49461,west_side/1424,False
49462,west_side/2609,False
49463,west_side/3693,False
49464,west_side/149,False
49465,west_side/8081,False
49466,west_side/9886,False
49467,west_side/3897,False
49468,west_side/6332,False
49469,west_side/5370,False
49470,west_side/2313,False
49471,west_side/6562,False
49472,west_side/3391,False
49473,west_side/5617,False
49474,west_side/8288,False
49475,west_side/7803,False
49476,west_side/179,False
49477,west_side/4584,False
49478,west_side/6553,False
49479,west_side/7596,False
49480,west_side/243,False
49481,west_side/6719,False
49482,west_side/1019,False
49483,west_side/9691,False
49484,west_side/8332,False
49485,west_side/7079,False
49486,west_side/2529,False
49487,west_side/4188,False
49488,west_side/8152,False
49489,west_side/22,False
49490,west_side/879,False
49491,west_side/5939,False
49492,west_side/1606,False
49493,west_side/9882,False
49494,west_side/2162,False
49495,west_side/1142,False
49496,west_side/7115,False
49497,west_side/5660,False
49498,west_side/9493,False
49499,west_side/3217,False
49500,west_side/3297,False
49501,west_side/4801,False
49502,west_side/3451,False
49503,west_side/8055,False
49504,west_side/6749,False
49505,west_side/5732,False
49506,west_side/7869,False
49507,west_side/5049,False
49508,west_side/1848,False
49509,west_side/8907,False
49510,west_side/2173,False
49511,west_side/6380,False
49512,west_side/7215,False
49513,west_side/7828,False
49514,west_side/5645,False
49515,west_side/2705,False
49516,west_side/3129,False
49517,west_side/8701,False
49518,west_side/6166,False
49519,west_side/4191,False
49520,west_side/100,False
49521,west_side/2411,False
49522,west_side/6470,False
49523,west_side/128,False
49524,west_side/4302,False
49525,west_side/1537,False
49526,west_side/5841,False
49527,west_side/3668,False
49528,west_side/1288,False
49529,west_side/1694,False
49530,west_side/4661,False
49531,west_side/2765,False
49532,west_side/5776,False
49533,west_side/776,False
49534,west_side/7366,False
49535,west_side/1134,False
49536,west_side/7641,False
49537,west_side/2238,False
49538,west_side/7787,False
49539,west_side/2825,False
49540,west_side/7495,False
49541,west_side/9353,False
49542,west_side/8691,False
49543,west_side/562,False
49544,west_side/7170,False
49545,west_side/7433,False
49546,west_side/3808,False
49547,west_side/6586,False
49548,west_side/2595,False
49549,west_side/6582,False
49550,west_side/96,False
49551,west_side/7285,False
49552,west_side/5107,False
49553,west_side/822,False
49554,west_side/6410,False
49555,west_side/875,False
49556,west_side/9983,False
49557,west_side/1242,False
49558,west_side/1719,False
49559,west_side/3929,False
49560,west_side/7684,False
49561,west_side/8462,False
49562,west_side/9386,False
49563,west_side/8968,False
49564,west_side/5850,False
49565,west_side/2751,False
49566,west_side/3395,False
49567,west_side/9901,False
49568,west_side/7614,False
49569,west_side/7757,False
49570,west_side/3689,False
49571,west_side/4662,False
49572,west_side/1485,False
49573,west_side/2581,False
49574,west_side/1448,False
49575,west_side/7860,False
49576,west_side/1459,False
49577,west_side/6026,False
49578,west_side/6096,False
49579,west_side/4009,False
49580,west_side/6675,False
49581,west_side/7647,False
49582,west_side/3537,False
49583,west_side/9637,False
49584,west_side/5756,False
49585,west_side/9374,False
49586,west_side/8788,False
49587,west_side/4053,False
49588,west_side/6487,False
49589,west_side/2010,False
49590,west_side/3623,False
49591,west_side/2695,False
49592,west_side/5580,False
49593,west_side/2736,False
49594,west_side/6783,False
49595,west_side/5576,False
49596,west_side/8166,False
49597,west_side/2484,False
49598,west_side/2649,False
49599,west_side/407,False
49600,west_side/155,False
49601,west_side/578,False
49602,west_side/6463,False
49603,west_side/8989,False
49604,west_side/3466,False
49605,west_side/873,False
49606,west_side/6543,False
49607,west_side/2916,False
49608,west_side/9284,False
49609,west_side/2170,False
49610,west_side/3531,False
49611,west_side/158,False
49612,west_side/301,False
49613,west_side/1050,False
49614,west_side/8970,False
49615,west_side/7284,False
49616,west_side/1517,False
49617,west_side/4526,False
49618,west_side/2723,False
49619,west_side/3955,False
49620,west_side/3586,False
49621,west_side/3442,False
49622,west_side/3740,False
49623,west_side/7622,False
49624,west_side/6239,False
49625,west_side/1849,False
49626,west_side/9867,False
49627,west_side/3719,False
49628,west_side/1968,False
49629,west_side/7455,False
49630,west_side/791,False
49631,west_side/6744,False
49632,west_side/763,False
49633,west_side/8212,False
49634,west_side/3581,False
49635,west_side/2570,False
49636,west_side/3867,False
49637,west_side/5872,False
49638,west_side/3806,False
49639,west_side/3005,False
49640,west_side/5698,False
49641,west_side/9851,False
49642,west_side/2148,False
49643,west_side/5629,False
49644,west_side/3966,False
49645,west_side/6778,False
49646,west_side/2237,False
49647,west_side/8779,False
49648,west_side/6351,False
49649,west_side/4565,False
49650,west_side/2602,False
49651,west_side/6912,False
49652,west_side/7369,False
49653,west_side/1523,False
49654,west_side/3284,False
49655,west_side/2467,False
49656,west_side/8747,False
49657,west_side/3324,False
49658,west_side/9856,False
49659,west_side/3815,False
49660,west_side/1879,False
49661,west_side/4864,False
49662,west_side/2970,False
49663,west_side/3525,False
49664,west_side/6439,False
49665,west_side/6052,False
49666,west_side/1664,False
49667,west_side/7906,False
49668,west_side/3147,False
49669,west_side/3121,False
49670,west_side/1597,False
49671,west_side/5648,False
49672,west_side/7782,False
49673,west_side/1406,False
49674,west_side/2646,False
49675,west_side/2858,False
49676,west_side/5641,False
49677,west_side/6043,False
49678,west_side/6105,False
49679,west_side/2252,False
49680,west_side/9217,False
49681,west_side/5399,False
49682,west_side/4211,False
49683,west_side/7900,False
49684,west_side/9085,False
49685,west_side/7255,False
49686,west_side/7430,False
49687,west_side/4945,False
49688,west_side/7863,False
49689,west_side/1910,False
49690,west_side/3319,False
49691,west_side/6864,False
49692,west_side/3849,False
49693,west_side/473,False
49694,west_side/451,False
49695,west_side/6016,False
49696,west_side/540,False
49697,west_side/4038,False
49698,west_side/625,False
49699,west_side/261,False
49700,west_side/4767,False
49701,west_side/2051,False
49702,west_side/2859,False
49703,west_side/3280,False
49704,west_side/6169,False
49705,west_side/5235,False
49706,west_side/4273,False
49707,west_side/7406,False
49708,west_side/4969,False
49709,west_side/6002,False
49710,west_side/6716,False
49711,west_side/3741,False
49712,west_side/6725,False
49713,west_side/6030,False
49714,west_side/6132,False
49715,west_side/9686,False
49716,west_side/8542,False
49717,west_side/8293,False
49718,west_side/1097,False
49719,west_side/4225,False
49720,west_side/8581,False
49721,west_side/5681,False
49722,west_side/7453,False
49723,west_side/9897,False
49724,west_side/3970,False
49725,west_side/7123,False
49726,west_side/7024,False
49727,west_side/8502,False
49728,west_side/735,False
49729,west_side/2322,False
49730,west_side/4165,False
49731,west_side/5466,False
49732,west_side/3593,False
49733,west_side/481,False
49734,west_side/4784,False
49735,west_side/8624,False
49736,west_side/8357,False
49737,west_side/738,False
49738,west_side/954,False
49739,west_side/868,False
49740,west_side/9604,False
49741,west_side/4192,False
49742,west_side/1595,False
49743,west_side/478,False
49744,west_side/534,False
49745,west_side/4393,False
49746,west_side/3604,False
49747,west_side/2388,False
49748,west_side/5071,False
49749,west_side/4733,False
49750,west_side/4143,False
49751,west_side/5992,False
49752,west_side/5834,False
49753,west_side/1811,False
49754,west_side/2621,False
49755,west_side/7341,False
49756,west_side/6040,False
49757,west_side/9863,False
49758,west_side/6728,False
49759,west_side/9235,False
49760,west_side/7006,False
49761,west_side/225,False
49762,west_side/3763,False
49763,west_side/9487,False
49764,west_side/3687,False
49765,west_side/5302,False
49766,west_side/4123,False
49767,west_side/6146,False
49768,west_side/75,False
49769,west_side/3913,False
49770,west_side/4822,False
49771,west_side/7800,False
49772,west_side/2495,False
49773,west_side/7666,False
49774,west_side/8862,False
49775,west_side/1852,False
49776,west_side/5110,False
49777,west_side/4373,False
49778,west_side/7504,False
49779,west_side/6341,False
49780,west_side/8318,False
49781,west_side/7361,False
49782,west_side/5856,False
49783,west_side/3448,False
49784,west_side/6769,False
49785,west_side/1793,False
49786,west_side/5942,False
49787,west_side/3166,False
49788,west_side/3253,False
49789,west_side/8739,False
49790,west_side/516,False
49791,west_side/3610,False
49792,west_side/9148,False
49793,west_side/4171,False
49794,west_side/9086,False
49795,west_side/1469,False
49796,west_side/7523,False
49797,west_side/9628,False
49798,west_side/2326,False
49799,west_side/4477,False
49800,west_side/8064,False
49801,west_side/5688,False
49802,west_side/7627,False
49803,west_side/639,False
49804,west_side/3534,False
49805,west_side/4735,False
49806,west_side/434,False
49807,west_side/6235,False
49808,west_side/4231,False
49809,west_side/7840,False
49810,west_side/9642,False
49811,west_side/1938,False
49812,west_side/6283,False
49813,west_side/527,False
49814,west_side/4120,False
49815,west_side/9203,False
49816,west_side/19,False
49817,west_side/903,False
49818,west_side/4521,False
49819,west_side/4451,False
49820,west_side/1457,False
49821,west_side/9287,False
49822,west_side/2937,False
49823,west_side/1626,False
49824,west_side/8131,False
49825,west_side/5025,False
49826,west_side/3941,False
49827,west_side/7588,False
49828,west_side/2289,False
49829,west_side/7826,False
49830,west_side/5571,False
49831,west_side/5833,False
49832,west_side/1502,False
49833,west_side/2264,False
49834,west_side/542,False
49835,west_side/6883,False
49836,west_side/4780,False
49837,west_side/3694,False
49838,west_side/8582,False
49839,west_side/9807,False
49840,west_side/2814,False
49841,west_side/9544,False
49842,west_side/9018,False
49843,west_side/3905,False
49844,west_side/7993,False
49845,west_side/8800,False
49846,west_side/5863,False
49847,west_side/4811,False
49848,west_side/1622,False
49849,west_side/9594,False
49850,west_side/8008,False
49851,west_side/6253,False
49852,west_side/9177,False
49853,west_side/120,False
49854,west_side/4162,False
49855,west_side/3490,False
49856,west_side/7880,False
49857,west_side/7925,False
49858,west_side/9174,False
49859,west_side/1260,False
49860,west_side/3877,False
49861,west_side/9285,False
49862,west_side/2118,False
49863,west_side/511,False
49864,west_side/8549,False
49865,west_side/5547,False
49866,west_side/2714,False
49867,west_side/7197,False
49868,west_side/6021,False
49869,west_side/5184,False
49870,west_side/3612,False
49871,west_side/9742,False
49872,west_side/2964,False
49873,west_side/8393,False
49874,west_side/7801,False
49875,west_side/4428,False
49876,west_side/707,False
49877,west_side/4416,False
49878,west_side/758,False
49879,west_side/8014,False
49880,west_side/2779,False
49881,west_side/8964,False
49882,west_side/2042,False
49883,west_side/5093,False
49884,west_side/2633,False
49885,west_side/4180,False
49886,west_side/2931,False
49887,west_side/8248,False
49888,west_side/589,False
49889,west_side/1483,False
49890,west_side/2710,False
49891,west_side/3524,False
49892,west_side/9081,False
49893,west_side/9341,False
49894,west_side/7368,False
49895,west_side/9259,False
49896,west_side/6212,False
49897,west_side/7531,False
49898,west_side/4833,False
49899,west_side/170,False
49900,west_side/995,False
49901,west_side/8418,False
49902,west_side/4920,False
49903,west_side/3172,False
49904,west_side/8061,False
49905,west_side/1073,False
49906,west_side/4297,False
49907,west_side/2627,False
49908,west_side/5412,False
49909,west_side/9048,False
49910,west_side/5810,False
49911,west_side/5452,False
49912,west_side/8101,False
49913,west_side/7315,False
49914,west_side/6434,False
49915,west_side/9059,False
49916,west_side/6897,False
49917,west_side/6691,False
49918,west_side/746,False
49919,west_side/8873,False
49920,west_side/8035,False
49921,west_side/1580,False
49922,west_side/7584,False
49923,west_side/6182,False
49924,west_side/5709,False
49925,west_side/8181,False
49926,west_side/8988,False
49927,west_side/3969,False
49928,west_side/3906,False
49929,west_side/1183,False
49930,west_side/3615,False
49931,west_side/8073,False
49932,west_side/852,False
49933,west_side/1102,False
49934,west_side/576,False
49935,west_side/1178,False
49936,west_side/498,False
49937,west_side/7092,False
49938,west_side/9058,False
49939,west_side/4292,False
49940,west_side/7992,False
49941,west_side/7400,False
49942,west_side/6492,False
49943,west_side/9549,False
49944,west_side/8262,False
49945,west_side/3196,False
49946,west_side/2924,False
49947,west_side/4132,False
49948,west_side/9747,False
49949,west_side/1226,False
49950,west_side/1329,False
49951,west_side/9338,False
49952,west_side/8748,False
49953,west_side/5481,False
49954,west_side/7232,False
49955,west_side/4851,False
49956,west_side/726,False
49957,west_side/6937,False
49958,west_side/1815,False
49959,west_side/1132,False
49960,west_side/6144,False
49961,west_side/3150,False
49962,west_side/1261,False
49963,west_side/3405,False
49964,west_side/4625,False
49965,west_side/6969,False
49966,west_side/9013,False
49967,west_side/7597,False
49968,west_side/2365,False
49969,west_side/7119,False
49970,west_side/8540,False
49971,west_side/1384,False
49972,west_side/4130,False
49973,west_side/8202,False
49974,west_side/1021,False
49975,west_side/7674,False
49976,west_side/896,False
49977,west_side/7814,False
49978,west_side/6150,False
49979,west_side/296,False
49980,west_side/9710,False
49981,west_side/9019,False
49982,west_side/1081,False
49983,west_side/55,False
49984,west_side/2792,False
49985,west_side/2285,False
49986,west_side/8698,False
49987,west_side/9337,False
49988,west_side/4674,False
49989,west_side/2392,False
49990,west_side/4827,False
49991,west_side/4640,False
49992,west_side/6133,False
49993,west_side/2757,False
49994,west_side/8657,False
49995,west_side/2849,False
49996,west_side/3289,False
49997,west_side/7425,False
49998,west_side/2565,False
49999,west_side/1211,False
50000,west_side/2278,False
50001,west_side/2391,False
50002,west_side/9305,False
50003,west_side/1941,False
50004,west_side/287,False
50005,west_side/1452,False
50006,west_side/4408,False
50007,west_side/6230,False
50008,west_side/7575,False
50009,west_side/514,False
50010,west_side/2719,False
50011,west_side/8926,False
50012,west_side/2433,False
50013,west_side/745,False
50014,west_side/54,False
50015,west_side/8856,False
50016,west_side/3170,False
50017,west_side/5793,False
50018,west_side/2001,False
50019,west_side/2681,False
50020,west_side/9939,False
50021,west_side/1840,False
50022,west_side/8392,False
50023,west_side/4081,False
50024,west_side/5717,False
50025,west_side/2864,False
50026,west_side/8065,False
50027,west_side/5655,False
50028,west_side/7877,False
50029,west_side/4713,False
50030,west_side/7004,False
50031,west_side/4391,False
50032,west_side/2302,False
50033,west_side/8696,False
50034,west_side/9331,False
50035,west_side/9818,False
50036,west_side/8004,False
50037,west_side/2881,False
50038,west_side/8313,False
50039,west_side/9301,False
50040,west_side/1060,False
50041,west_side/5781,False
50042,west_side/7842,False
50043,west_side/1720,False
50044,west_side/3437,False
50045,west_side/3565,False
50046,west_side/3115,False
50047,west_side/577,False
50048,west_side/8368,False
50049,west_side/438,False
50050,west_side/359,False
50051,west_side/5291,False
50052,west_side/1232,False
50053,west_side/584,False
50054,west_side/614,False
50055,west_side/244,False
50056,west_side/5108,False
50057,west_side/7154,False
50058,west_side/7032,False
50059,west_side/4371,False
50060,west_side/1690,False
50061,west_side/5760,False
50062,west_side/2471,False
50063,west_side/9135,False
50064,west_side/1890,False
50065,west_side/7668,False
50066,west_side/1254,False
50067,west_side/9694,False
50068,west_side/9731,False
50069,west_side/5568,False
50070,west_side/2934,False
50071,west_side/6913,False
50072,west_side/4709,False
50073,west_side/4888,False
50074,west_side/4379,False
50075,west_side/6949,False
50076,west_side/5789,False
50077,west_side/7696,False
50078,west_side/3831,False
50079,west_side/5946,False
50080,west_side/561,False
50081,west_side/6692,False
50082,west_side/6234,False
50083,west_side/5397,False
50084,west_side/2558,False
50085,west_side/4671,False
50086,west_side/5346,False
50087,west_side/5589,False
50088,west_side/8950,False
50089,west_side/8162,False
50090,west_side/8546,False
50091,west_side/4980,False
50092,west_side/7246,False
50093,west_side/9545,False
50094,west_side/932,False
50095,west_side/8853,False
50096,west_side/4376,False
50097,west_side/5649,False
50098,west_side/8924,False
50099,west_side/7969,False
50100,west_side/4983,False
50101,west_side/1299,False
50102,west_side/334,False
50103,west_side/2129,False
50104,west_side/4504,False
50105,west_side/3203,False
50106,west_side/8680,False
50107,west_side/8912,False
50108,west_side/4982,False
50109,west_side/9685,False
50110,west_side/9482,False
50111,west_side/1057,False
50112,west_side/3148,False
50113,west_side/1137,False
50114,west_side/309,False
50115,west_side/7688,False
50116,west_side/9357,False
50117,west_side/6507,False
50118,west_side/9723,False
50119,west_side/6112,False
50120,west_side/1882,False
50121,west_side/1731,False
50122,west_side/5382,False
50123,west_side/1144,False
50124,west_side/9292,False
50125,west_side/905,False
50126,west_side/3986,False
50127,west_side/4498,False
50128,west_side/8384,False
50129,west_side/864,False
50130,west_side/1828,False
50131,west_side/8708,False
50132,west_side/7448,False
50133,west_side/8879,False
50134,west_side/3860,False
50135,west_side/3209,False
50136,west_side/8598,False
50137,west_side/8887,False
50138,west_side/3699,False
50139,west_side/9769,False
50140,west_side/5899,False
50141,west_side/1658,False
50142,west_side/9638,False
50143,west_side/4522,False
50144,west_side/2608,False
50145,west_side/7632,False
50146,west_side/5889,False
50147,west_side/3757,False
50148,west_side/4022,False
50149,west_side/1405,False
50150,west_side/4087,False
50151,west_side/9045,False
50152,west_side/7062,False
50153,west_side/5069,False
50154,west_side/1291,False
50155,west_side/1524,False
50156,west_side/7687,False
50157,west_side/4651,False
50158,west_side/358,False
50159,west_side/4114,False
50160,west_side/3690,False
50161,west_side/9197,False
50162,west_side/696,False
50163,west_side/3015,False
50164,west_side/7158,False
50165,west_side/3768,False
50166,west_side/1008,False
50167,west_side/1115,False
50168,west_side/7177,False
50169,west_side/7726,False
50170,west_side/7602,False
50171,west_side/2747,False
50172,west_side/368,False
50173,west_side/1166,False
50174,west_side/5403,False
50175,west_side/2002,False
50176,west_side/7989,False
50177,west_side/8432,False
50178,west_side/2511,False
50179,west_side/4618,False
50180,west_side/830,False
50181,west_side/9368,False
50182,west_side/9238,False
50183,west_side/4648,False
50184,west_side/2808,False
50185,west_side/7965,False
50186,west_side/1734,False
50187,west_side/3795,False
50188,west_side/6097,False
50189,west_side/7537,False
50190,west_side/6650,False
50191,west_side/5897,False
50192,west_side/7161,False
50193,west_side/4798,False
50194,west_side/2583,False
50195,west_side/3508,False
50196,west_side/3600,False
50197,west_side/5771,False
50198,west_side/1762,False
